"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation","State","Confidence_Limit_Spread"
2012,"NC","North Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,212",17.6,16.7,18.5,"916","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",37,"BO1","CAT1","ADDEPEV2","RESP046","(35.466220975000454, -79.15925046299964)","NC",1.8
2012,"ND","North Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","709",15,13.6,16.4,"894","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",38,"BO1","CAT1","ADDEPEV2","RESP046","(47.47531977900047, -100.11842104899966)","ND",2.8
2012,"OH","Ohio","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,587",18.9,18,19.9,"914","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",39,"BO1","CAT1","ADDEPEV2","RESP046","(40.06021014100048, -82.40426005599966)","OH",1.9
2012,"OK","Oklahoma","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,802",21.9,20.7,23.1,"915","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",40,"BO1","CAT1","ADDEPEV2","RESP046","(35.47203135600046, -97.52107021399968)","OK",2.4
2012,"OR","Oregon","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,275",23.4,21.8,24.9,"905","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",41,"BO1","CAT1","ADDEPEV2","RESP046","(44.56744942400047, -120.15503132599969)","OR",3.1
2012,"PA","Pennsylvania","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,522",18,17.2,18.9,"914","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",42,"BO1","CAT1","ADDEPEV2","RESP046","(40.79373015200048, -77.86070029399963)","PA",1.7
2012,"RI","Rhode Island","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,187",20.3,18.9,21.8,"902","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",44,"BO1","CAT1","ADDEPEV2","RESP046","(41.70828019300046, -71.52247031399963)","RI",2.9
2012,"SC","South Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,338",18,17,19,"916","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",45,"BO1","CAT1","ADDEPEV2","RESP046","(33.998821303000454, -81.04537120699968)","SC",2
2012,"SD","South Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,215",15.3,14.1,16.5,"909","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",46,"BO1","CAT1","ADDEPEV2","RESP046","(44.353130053000484, -100.3735306369997)","SD",2.4
2012,"TN","Tennessee","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,489",20.2,18.9,21.5,"912","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",47,"BO1","CAT1","ADDEPEV2","RESP046","(35.68094058000048, -85.77449091399967)","TN",2.6
2012,"TX","Texas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,560",15.5,14.5,16.5,"912","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",48,"BO1","CAT1","ADDEPEV2","RESP046","(31.827240407000488, -99.42677020599967)","TX",2
2012,"UT","Utah","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,560",21,20,21.9,"914","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",49,"BO1","CAT1","ADDEPEV2","RESP046","(39.360700171000474, -111.58713063499971)","UT",1.9
2012,"VT","Vermont","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,297",21.9,20.5,23.2,"905","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",50,"BO1","CAT1","ADDEPEV2","RESP046","(43.62538123900049, -72.51764079099962)","VT",2.7
2012,"VA","Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,181",16.6,15.5,17.8,"909","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",51,"BO1","CAT1","ADDEPEV2","RESP046","(37.54268067400045, -78.45789046299967)","VA",2.3
2012,"WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,442",22.3,21.4,23.3,"912","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",53,"BO1","CAT1","ADDEPEV2","RESP046","(47.52227862900048, -120.47001078999972)","WA",1.9
2012,"WV","West Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,123",20.9,19.6,22.2,"910","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",54,"BO1","CAT1","ADDEPEV2","RESP046","(38.66551020200046, -80.71264013499967)","WV",2.6
2012,"WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","824",16.1,14.6,17.6,"903","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",55,"BO1","CAT1","ADDEPEV2","RESP046","(44.39319117400049, -89.81637074199966)","WI",3
2012,"WY","Wyoming","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,111",18,16.3,19.6,"902","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",56,"BO1","CAT1","ADDEPEV2","RESP046","(43.23554134300048, -108.10983035299967)","WY",3.3
2012,"GU","Guam","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","185",9,7.2,10.8,"897","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",66,"BO1","CAT1","ADDEPEV2","RESP046","(13.444304, 144.793731)","GU",3.6
2012,"PR","Puerto Rico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,072",16.3,15.2,17.4,"850","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",72,"BO1","CAT1","ADDEPEV2","RESP046","(18.220833, -66.590149)","PR",2.2
2012,"UW","All States and DC (median) **","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","51",18,NA,NA,"887","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",98,"BO1","CAT1","ADDEPEV2","RESP046","","UW",NA
2012,"US","All States, DC and Territories (median) **","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","53",17.6,NA,NA,"888","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",99,"BO1","CAT1","ADDEPEV2","RESP046","","US",NA
2013,"AL","Alabama","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,578",21.8,20.4,23.2,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",1,"BO1","CAT1","ADDEPEV2","RESP046","(32.84057112200048, -86.63186076199969)","AL",2.8
2013,"AK","Alaska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","778",16.3,14.8,17.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",2,"BO1","CAT1","ADDEPEV2","RESP046","(64.84507995700051, -147.72205903599973)","AK",3
2013,"AZ","Arizona","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","845",18.1,16.1,20,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",4,"BO1","CAT1","ADDEPEV2","RESP046","(34.865970280000454, -111.76381127699972)","AZ",3.9
2013,"AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,183",23.1,21.5,24.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",5,"BO1","CAT1","ADDEPEV2","RESP046","(34.74865012400045, -92.27449074299966)","AR",3.3
2013,"CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,757",13.1,12.3,13.9,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",6,"BO1","CAT1","ADDEPEV2","RESP046","(37.63864012300047, -120.99999953799971)","CA",1.6
2013,"CO","Colorado","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,485",18.2,17.3,19,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",8,"BO1","CAT1","ADDEPEV2","RESP046","(38.843840757000464, -106.13361092099967)","CO",1.7
2013,"CT","Connecticut","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,454",17.5,16.2,18.7,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",9,"BO1","CAT1","ADDEPEV2","RESP046","(41.56266102000046, -72.64984095199964)","CT",2.5
2013,"DE","Delaware","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","973",17.7,16.3,19.1,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",10,"BO1","CAT1","ADDEPEV2","RESP046","(39.008830667000495, -75.57774116799965)","DE",2.8
2013,"DC","District of Columbia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","934",20.9,18.9,22.9,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",11,"BO1","CAT1","ADDEPEV2","RESP046","(38.89037138500049, -77.03196112699965)","DC",4
2013,"FL","Florida","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","6,612",16.8,15.9,17.6,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",12,"BO1","CAT1","ADDEPEV2","RESP046","(28.932040377000476, -81.92896053899966)","FL",1.7
2013,"GA","Georgia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,493",17.3,16.2,18.5,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",13,"BO1","CAT1","ADDEPEV2","RESP046","(32.83968109300048, -83.62758034599966)","GA",2.3
2013,"HI","Hawaii","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,022",11.4,10.4,12.4,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",15,"BO1","CAT1","ADDEPEV2","RESP046","(21.304850435000446, -157.85774940299973)","HI",2
2013,"ID","Idaho","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,157",20.8,19.3,22.4,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",16,"BO1","CAT1","ADDEPEV2","RESP046","(43.682630005000476, -114.3637300419997)","ID",3.1
2013,"IL","Illinois","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","921",15.4,14.1,16.7,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",17,"BO1","CAT1","ADDEPEV2","RESP046","(40.48501028300046, -88.99771017799969)","IL",2.6
2013,"IN","Indiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,062",19.5,18.5,20.5,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",18,"BO1","CAT1","ADDEPEV2","RESP046","(39.766910452000445, -86.14996019399968)","IN",2
2013,"IA","Iowa","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,518",19.2,18,20.4,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",19,"BO1","CAT1","ADDEPEV2","RESP046","(42.46940091300047, -93.81649055599968)","IA",2.4
2013,"KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","4,386",18.1,17.5,18.7,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",20,"BO1","CAT1","ADDEPEV2","RESP046","(38.34774030000045, -98.20078122699965)","KS",1.2
2013,"KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,318",20.2,19,21.4,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",21,"BO1","CAT1","ADDEPEV2","RESP046","(37.645970271000465, -84.77497104799966)","KY",2.4
2013,"LA","Louisiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,011",18.7,17,20.4,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",22,"BO1","CAT1","ADDEPEV2","RESP046","(31.31266064400046, -92.44568007099969)","LA",3.4
2013,"ME","Maine","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,870",23.4,22.2,24.6,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",23,"BO1","CAT1","ADDEPEV2","RESP046","(45.254228894000505, -68.98503133599962)","ME",2.4
2013,"MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,237",16,15,16.9,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",24,"BO1","CAT1","ADDEPEV2","RESP046","(39.29058096400047, -76.60926011099963)","MD",1.9
2013,"MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,313",19.7,18.7,20.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",25,"BO1","CAT1","ADDEPEV2","RESP046","(42.27687047000046, -72.08269067499964)","MA",2.1
2013,"MI","Michigan","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,741",21.3,20.3,22.3,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",26,"BO1","CAT1","ADDEPEV2","RESP046","(44.6613195430005, -84.71439026999968)","MI",2
2013,"MN","Minnesota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,801",18.4,17.3,19.6,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",27,"BO1","CAT1","ADDEPEV2","RESP046","(46.35564873600049, -94.79420050299967)","MN",2.3
2013,"MS","Mississippi","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,447",19.2,17.9,20.5,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",28,"BO1","CAT1","ADDEPEV2","RESP046","(32.745510099000455, -89.53803082499968)","MS",2.6
2013,"MO","Missouri","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,589",21.3,19.9,22.7,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",29,"BO1","CAT1","ADDEPEV2","RESP046","(38.635790776000476, -92.56630005299968)","MO",2.8
2013,"MT","Montana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,996",21.1,19.9,22.3,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",30,"BO1","CAT1","ADDEPEV2","RESP046","(47.06652897200047, -109.42442064499971)","MT",2.4
2013,"NE","Nebraska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,034",18.2,17.3,19.2,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",31,"BO1","CAT1","ADDEPEV2","RESP046","(41.6410409880005, -99.36572062299967)","NE",1.9
2013,"NV","Nevada","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","947",17.6,15.7,19.5,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",32,"BO1","CAT1","ADDEPEV2","RESP046","(39.493240390000494, -117.07184056399967)","NV",3.8
2013,"NH","New Hampshire","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,416",22.1,20.7,23.4,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",33,"BO1","CAT1","ADDEPEV2","RESP046","(43.65595011300047, -71.50036091999965)","NH",2.7
2013,"NJ","New Jersey","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,084",13.9,13,14.7,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",34,"BO1","CAT1","ADDEPEV2","RESP046","(40.13057004800049, -74.27369128799967)","NJ",1.7
2013,"NM","New Mexico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,923",19.5,18.4,20.7,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",35,"BO1","CAT1","ADDEPEV2","RESP046","(34.52088095200048, -106.24058098499967)","NM",2.3
2013,"NY","New York","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,498",16.1,15,17.2,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",36,"BO1","CAT1","ADDEPEV2","RESP046","(42.82700103200045, -75.54397042699964)","NY",2.2
2013,"NC","North Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,765",18.7,17.6,19.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",37,"BO1","CAT1","ADDEPEV2","RESP046","(35.466220975000454, -79.15925046299964)","NC",2.2
2013,"ND","North Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,243",16.8,15.6,18.1,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",38,"BO1","CAT1","ADDEPEV2","RESP046","(47.47531977900047, -100.11842104899966)","ND",2.5
2013,"OH","Ohio","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,591",20.2,19.2,21.3,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",39,"BO1","CAT1","ADDEPEV2","RESP046","(40.06021014100048, -82.40426005599966)","OH",2.1
2013,"OK","Oklahoma","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,917",23.4,22.2,24.6,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",40,"BO1","CAT1","ADDEPEV2","RESP046","(35.47203135600046, -97.52107021399968)","OK",2.4
2013,"OR","Oregon","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,561",26.6,25.1,28.2,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",41,"BO1","CAT1","ADDEPEV2","RESP046","(44.56744942400047, -120.15503132599969)","OR",3.1
2013,"PA","Pennsylvania","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,146",18.3,17.3,19.2,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",42,"BO1","CAT1","ADDEPEV2","RESP046","(40.79373015200048, -77.86070029399963)","PA",1.9
2013,"RI","Rhode Island","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,499",22.2,20.8,23.6,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",44,"BO1","CAT1","ADDEPEV2","RESP046","(41.70828019300046, -71.52247031399963)","RI",2.8
2013,"SC","South Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,038",19.6,18.5,20.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",45,"BO1","CAT1","ADDEPEV2","RESP046","(33.998821303000454, -81.04537120699968)","SC",2.3
2013,"SD","South Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,030",14.5,13.1,15.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",46,"BO1","CAT1","ADDEPEV2","RESP046","(44.353130053000484, -100.3735306369997)","SD",2.7
2013,"TN","Tennessee","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,233",19.3,17.9,20.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",47,"BO1","CAT1","ADDEPEV2","RESP046","(35.68094058000048, -85.77449091399967)","TN",2.9
2013,"TX","Texas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,934",16,15,17,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",48,"BO1","CAT1","ADDEPEV2","RESP046","(31.827240407000488, -99.42677020599967)","TX",2
2013,"UT","Utah","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,810",21.9,21,22.8,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",49,"BO1","CAT1","ADDEPEV2","RESP046","(39.360700171000474, -111.58713063499971)","UT",1.8
2013,"VT","Vermont","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,457",23.2,21.8,24.5,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",50,"BO1","CAT1","ADDEPEV2","RESP046","(43.62538123900049, -72.51764079099962)","VT",2.7
2013,"VA","Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,540",16.5,15.5,17.5,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",51,"BO1","CAT1","ADDEPEV2","RESP046","(37.54268067400045, -78.45789046299967)","VA",2
2013,"WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,610",23.5,22.4,24.6,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",53,"BO1","CAT1","ADDEPEV2","RESP046","(47.52227862900048, -120.47001078999972)","WA",2.2
2013,"WV","West Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,384",22,20.8,23.2,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",54,"BO1","CAT1","ADDEPEV2","RESP046","(38.66551020200046, -80.71264013499967)","WV",2.4
2013,"WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,106",18.1,16.6,19.7,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",55,"BO1","CAT1","ADDEPEV2","RESP046","(44.39319117400049, -89.81637074199966)","WI",3.1
2013,"WY","Wyoming","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,180",18.7,17.3,20,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",56,"BO1","CAT1","ADDEPEV2","RESP046","(43.23554134300048, -108.10983035299967)","WY",2.7
2013,"GU","Guam","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","172",8.7,7.1,10.3,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",66,"BO1","CAT1","ADDEPEV2","RESP046","(13.444304, 144.793731)","GU",3.2
2013,"PR","Puerto Rico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,177",18.8,17.5,20.1,"1","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",72,"BO1","CAT1","ADDEPEV2","RESP046","(18.220833, -66.590149)","PR",2.6
2013,"UW","All States and DC (median) **","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","51",18.7,NA,NA,"","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",98,"BO1","CAT1","ADDEPEV2","RESP046","","UW",NA
2013,"US","All States, DC and Territories (median) **","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","53",18.7,NA,NA,"","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",99,"BO1","CAT1","ADDEPEV2","RESP046","","US",NA
2014,"AL","Alabama","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,961",21.3,20.1,22.5,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",1,"BO1","CAT1","ADDEPEV2","RESP046","(32.84057112200048, -86.63186076199969)","AL",2.4
2014,"AK","Alaska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","717",15.6,14,17.1,"935","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",2,"BO1","CAT1","ADDEPEV2","RESP046","(64.84507995700051, -147.72205903599973)","AK",3.1
2014,"AZ","Arizona","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,809",18.7,17.6,19.8,"940","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",4,"BO1","CAT1","ADDEPEV2","RESP046","(34.865970280000454, -111.76381127699972)","AZ",2.2
2014,"AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,111",21.5,19.8,23.3,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",5,"BO1","CAT1","ADDEPEV2","RESP046","(34.74865012400045, -92.27449074299966)","AR",3.5
2014,"CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,317",13.3,12.4,14.2,"939","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",6,"BO1","CAT1","ADDEPEV2","RESP046","(37.63864012300047, -120.99999953799971)","CA",1.8
2014,"CO","Colorado","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,301",17,16.2,17.9,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",8,"BO1","CAT1","ADDEPEV2","RESP046","(38.843840757000464, -106.13361092099967)","CO",1.7
2014,"CT","Connecticut","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,440",18.3,17.1,19.5,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",9,"BO1","CAT1","ADDEPEV2","RESP046","(41.56266102000046, -72.64984095199964)","CT",2.4
2014,"DE","Delaware","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","802",18.3,16.6,20,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",10,"BO1","CAT1","ADDEPEV2","RESP046","(39.008830667000495, -75.57774116799965)","DE",3.4
2014,"DC","District of Columbia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","664",18.1,15.9,20.3,"934","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",11,"BO1","CAT1","ADDEPEV2","RESP046","(38.89037138500049, -77.03196112699965)","DC",4.4
2014,"FL","Florida","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,640",16.2,15.2,17.2,"942","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",12,"BO1","CAT1","ADDEPEV2","RESP046","(28.932040377000476, -81.92896053899966)","FL",2
2014,"GA","Georgia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,243",18.3,17,19.7,"939","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",13,"BO1","CAT1","ADDEPEV2","RESP046","(32.83968109300048, -83.62758034599966)","GA",2.7
2014,"HI","Hawaii","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","924",10.7,9.8,11.7,"941","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",15,"BO1","CAT1","ADDEPEV2","RESP046","(21.304850435000446, -157.85774940299973)","HI",1.9
2014,"ID","Idaho","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,117",19.5,18,21,"937","%","Crude Prevalence","","","BRFSS","CLASS03","Topic17",16,"BO1","CAT1","ADDEPEV2","RESP046","(43.682630005000476, -114.3637300419997)","ID",3
